IdEmpresa,Empresa,CodEmpresa,Cuenta,Medidor_ARCONEL,INER_IDE_GEOG,IdProvincia,Provincia,IdCanton,Canton,IdParroquia,Parroquia,NombreAbonado,TIPO,UbicacionAbonado,NUMMEDIDOR_ARCONEL_GEO,COORD_X,COORD_Y,No_de_edificio,INERGY,link
72,CNEL-Esmeraldas,ESM,0,35947158-GEN-OO,35947158,8,ESMERALDAS,1,ESMERALDAS,3,ESMERALDAS,MUNICIPIO DE ESMERALDAS EDIFICIO,EDF,9 OCTUBRE  SL4 BOLIVAR 1 M35 RUTA MASIVA 242,35947158,649962.3067,10106839.06,40,ESM-EDF-40-35947,No hay imagen
26,CNEL-Guayaquil,GYE,1468618-5,1374865-GEN-AT,1374865,0,GUAYAS,0,GUAYAQUIL,0,TARQUI,MINISTERIO DEL INTERIOR,SEG,MZ# 27 UPC   UPC-URDESA 5 1  URB.PORTON LOMAS,1374865,621095.5216,9761157.715,40,GYE-SEG-40-13748,https://www.google.com/maps/@-2.1606345-79.91166583a44.3y84.9h90.35t/data=!3m6!1e1!3m4!1sAUQRowXAOR78BpmkHo7uFA!2e0!7i13312!8i6656
130,CNEL-LosRios,RIO,1377308,35924863,35924863,12,LOS RIOS,1,BABAHOYO,2,DOCTOR CAMILO PONCE,DIRECCION DISTRITAL DE SALUD NO 12D,SAL,*-Sin Calle Principal*-   0 y *-Sin Calle Secundar,35924863,662345.0681,9800341.088,40,RIO-SAL-40-35924,https://www.google.com/maps/@-1.8058282-79.54014643a90y271.51h84.55t/data=!3m6!1e1!3m4!1sdA8NHGquQm_qNSSUMt92IA!2e0!7i13312!8i6656
189,CNEL-Sta. Elena,ELE,,2A108630-ZHI-AM,2A108630,0,SANTA ELENA,0,SANTA ELENA,0,,DIRECCION DE MOVILIZACION,EDF,9 DE OCTUBRE Y 18 DE    AGOSTO 1  ,2A108630,515637.0329,9753879.47,40,ELE-EDF-40-2A108,https://www.google.com/maps/@-2.2267378-80.85920160a64.7y302.09h94.67t/data=!3m4!1e1!3m2!1s1KfyyysZ_Dyz-qomLw97kg!2e0?source=apiv3
191,CNEL-Sto. Domingo,DOM,81115,11044084,11044084,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,RIO VERDE,DIRECCION DISTRITAL 23D02 PARROQUIA,DESC,3 DE JULIO   0 y ABDON CALDERON,11044084,698372,9967780,40,DOM-DESC-40-11044,
54,CNEL-El Oro,ORO,1309700,1000339267,1000339267,7,EL ORO,1,MACHALA,1,LA PROVIDENCIA,DIRECCION DISTRITAL DE SALUD NO.07D,DESC,TULCAN   0 y ESMERALDAS,1000339267,616949.667,9638692.459,41,ORO-DESC-41-10003,
72,CNEL-Esmeraldas,ESM,0,13892917-ELS-HO,13892917,8,ESMERALDAS,1,ESMERALDAS,2,5 DE AGOSTO,CORPORACION NACIONAL DE TELECOMUNICACIONES CNT EP,TEL,LIBERTAD  SL41 MURIEL 1 M7 RUTA MASIVA 143,13892917,649779.1624,10107768.56,41,ESM-TEL-41-13892,https://www.google.com/maps/@0.9538495-79.65169260a112.6y242.72h87.9t/data=!3m4!1e1!3m2!1sYlIJn3S92uQEXS72TLGZCg!2e0?source=apiv3
26,CNEL-Guayaquil,GYE,1416416-2,1342540-ELS-AT,1342540,0,GUAYAS,0,GUAYAQUIL,0,AYACUCHO,MINISTERIO DEL INTERIOR - UPC,SEG,MZ# 1121 SOL# 17   . 1  COOP.MEDICA GUAYAS,1342540,623908.7185,9764198.921,41,GYE-SEG-41-13425,https://www.google.com/maps/@-2.1327731-79.88560313a89.8y254.93h84.25t/data=!3m6!1e1!3m4!1sBUB1QgN3Ijkzm5jPGUGQXQ!2e0!7i13312!8i6656
130,CNEL-LosRios,RIO,11865,180398,180398,12,LOS RIOS,1,BABAHOYO,3,BARREIRO,SUB CENTRO DE SALUD BARRE,SAL,BARREIRO   0 y D TRANSVERSAL,180398,663754.2055,9801489.454,41,RIO-SAL-41-18039,https://www.google.com/maps/@-1.7954219-79.52780563a90y6.95h83.71t/data=!3m6!1e1!3m4!1sm9CPc0gNWG56UeeZAztLhw!2e0!7i13312!8i6656
189,CNEL-Sta. Elena,ELE,,500621-ESI-AB,500621,0,SANTA ELENA,0,SANTA ELENA,0,,GOBIERNO AUTONOMO DESCENTRALIZADO PROV. SANTA ELEN,EDF,A LA ENTRADA TRAS DE   L SECAP 1  ,500621,514350.1261,9753609.152,41,ELE-EDF-41-50062,https://www.google.com/maps/@-2.2290965-80.8718590a90y90.89h93.46t/data=!3m4!1e1!3m2!1scMECM4MnBMvQlpFop9TkPQ!2e0?source=apiv3
191,CNEL-Sto. Domingo,DOM,65618,13464077,13464077,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,BOMBOLA,DIRECCION DISTRITAL 23D02 PARROQUIA,DESC,ANDRES  MARIA MUÑOZ   0 y A GONZALEZ,13464077,700632.43,9972598.4,41,DOM-DESC-41-13464,
54,CNEL-El Oro,ORO,153960,3111118645,3111118645,7,EL ORO,1,MACHALA,50,MACHALA,DIRECCION DISTRITAL DE SALUD NO.07D,DESC,GUAYAS   0 y 11AVA.NORTE,3111118645,616457.647,9640705.724,42,ORO-DESC-42-31111,
72,CNEL-Esmeraldas,ESM,0,14758078-ELS-AT,14758078,8,ESMERALDAS,1,ESMERALDAS,4,LUIS TELLO (LAS PALMAS),DIRECCION DISTRITAL 08D01 ESMERALDAS-EDUCACION,EDU,AV LUIS TELLO  SL1 ALDO MENCHI 1 M47 ,14758078,649460.9431,10109245.68,42,ESM-EDU-42-14758,https://www.google.com/maps/@0.9821708-79.65282943a60y353.03h90t/data=!3m9!1e1!3m7!1spj0ryFvxjiLABnhjBUjHaw!2e0!7i13312!8i6656!9m2!1b1!2i42
72,CNEL-Esmeraldas,ESM,0,15843007-ELS-AB,15843007,8,ESMERALDAS,1,ESMERALDAS,2,5 DE AGOSTO,DIRECCION DISTRITAL 08D01 ESMERALDAS-EDUCACION,EDU,ESPEJO  SL2 ELOY ALFARO 1 M75 RUTA MASIVA 251,15843007,649519.467,10107242.25,42,ESM-EDU-42-15843,https://www.google.com/maps/@0.9838832-79.65335953a59.1y139.26h84.07t/data=!3m6!1e1!3m4!1saJjfI8-xuj3EFr8qsiID2Q!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1468717-3,1318098-ITR-AT,1318098,0,GUAYAS,0,GUAYAQUIL,0,NUEVE DE OCTUBRE,MINISTERIO DEL INTERIOR - UPC,SEG,XIMENA  UPC JUNIN 1  UPC 9 DE OCTUBRE 5,1318098,624080.4249,9757993.415,42,GYE-SEG-42-13180,https://www.google.com/maps/@-2.1890026-79.8843913a89.8y84.78h91.59t/data=!3m6!1e1!3m4!1s5nE-s1ctu3x4MnXXJcOxYA!2e0!7i13312!8i6656
130,CNEL-LosRios,RIO,42556,3799858,3799858,12,LOS RIOS,1,BABAHOYO,2,DOCTOR CAMILO PONCE,DIRECCION DISTRITAL SALUD N 12D01,SAL,BARRIO LINDO   0 y *-Sin Calle Secundaria-*,3799858,662348.9085,9800337.151,42,RIO-SAL-42-37998,https://www.google.com/maps/@-1.805997-79.54026283a90y335.39h67.29t/data=!3m6!1e1!3m4!1sMZuMoi54BZaH4Q2PQW0LbA!2e0!7i13312!8i6656
189,CNEL-Sta. Elena,ELE,,68A1332-DES-OO,68A1332,0,SANTA ELENA,0,LA LIBERTAD,0,,SERVICIO DE RENTAS INTERNAS,EDF,AVD. 2 ENTRE CALLES   21 Y 22.-L 1  ,68A1332,510077.3748,9754452.498,42,ELE-EDF-42-68A13,https://www.google.com/maps/@-2.2214585-80.90921363a69.9y187.52h114.43t/data=!3m6!1e1!3m4!1sI9j0zfWbzTEyrjTm_iFBuw!2e0!7i13312!8i6656
191,CNEL-Sto. Domingo,DOM,15626,11043894,11043894,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,SANTO DOMINGO DE LOS COLORADOS,DIRECCION DISTRITAL 23D02 PARROQUIA,DESC,MANTA   0 y KLEBER PAZ Y MIÑO,11043894,684092.29,9972852.12,42,DOM-DESC-42-11043,
54,CNEL-El Oro,ORO,1971130,4240136,4240136,7,EL ORO,1,MACHALA,4,NUEVE DE MAYO,DIRECCION DISTRITAL DE SALUD NO.07D,SAL,BARRIO EL BOSQUE   0 y 16AVA ESTE,4240136,616376.224,9637706.211,43,ORO-SAL-43-42401,
72,CNEL-Esmeraldas,ESM,0,17426762-VEC-AM,17426762,8,ESMERALDAS,1,ESMERALDAS,3,ESMERALDAS,DIRECCION DISTRITAL 08D01 - ESMERALDAS - SALUD,SAL,ISLA ROBERTO LUIS CE  SL1 RVANTES 1 M235 RUTA MASIVA 298,17426762,650285.012,10106079.12,43,ESM-SAL-43-17426,https://www.google.com/maps/@0.9884256-79.65691833a65.4y180.61h92.57t/data=!3m6!1e1!3m4!1sOZ-yNEGd1F4L6ZExUaw48Q!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1412049-1,757270-GEN-AT,757270,0,GUAYAS,0,GUAYAQUIL,0,TARQUI,MINISTERIO DEL INTERIOR - UPC,SEG,BLQ#1-MZ#509SOL#03   . 1  BASTION POPULAR,757270,619553.5958,9767282.978,43,GYE-SEG-43-75727,https://www.google.com/maps/@-2.1046728-79.92483133a52.4y182.54h83.15t/data=!3m6!1e1!3m4!1sNp3nC7TETdrmXb512QG8iA!2e0!7i13312!8i6656
130,CNEL-LosRios,RIO,28677,15029837,15029837,12,LOS RIOS,1,BABAHOYO,2,DOCTOR CAMILO PONCE,HOSPITAL MARTIN ICAZA,HOS,RICAUERTE Y GENERAL BARONA   0 y GENERAL BARONA,15029837,662577,9800924,43,RIO-HOS-43-15029,https://www.google.com/maps/@-1.8005492-79.53840043a90y36.24h86.17t/data=!3m6!1e1!3m4!1sz-JCj5eBp8gaBLtqQDvb7w!2e0!7i13312!8i6656
189,CNEL-Sta. Elena,ELE,,68A1336-ELS-OO,68A1336,0,SANTA ELENA,0,LA LIBERTAD,0,,FISCALIA DE SANTA ELENA,EDF,AV. 3   Y CALLE 23 1  ROCAFUERTE,68A1336,510267.4399,9754421.591,43,ELE-EDF-43-68A13,https://www.google.com/maps/@-2.2220128-80.90754540a88.7y355.83h116.47t/data=!3m4!1e1!3m2!1sv2g5Ad6rwdQohwDA0D-oOQ!2e0?source=apiv3
191,CNEL-Sto. Domingo,DOM,151821,2018883,2018883,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,BOMBOLA,DIRECCION DISTRITAL 23D02 PARROQUIA,DESC,CALLE 06   0 y CALLE E,2018883,700997.02,9975272.52,43,DOM-DESC-43-20188,
54,CNEL-El Oro,ORO,1360155,57190663,57190663,7,EL ORO,1,MACHALA,1,LA PROVIDENCIA,DIRECCION DISTRITAL07D02 MACHALA,DESC,AV.LA FERROVIARIA.   0 y RAQUEL UGARTE DE C.,57190663,617357.2279,9638801.506,44,ORO-DESC-44-57190,
72,CNEL-Esmeraldas,ESM,0,144133-HUA-AB,144133,8,ESMERALDAS,1,ESMERALDAS,2,5 DE AGOSTO,DIRECCION DISTRITAL 08D01 ESMERALDAS-EDUCACION,EDU,AV 4TA COLON  SL25 MONTUFAR 1 M48 LAS AMERICAS,144133,649975.7186,10105585.52,44,ESM-EDU-44-14413,https://www.google.com/maps/@0.9831249-79.65541933a60y50.47h86.5t/data=!3m6!1e1!3m4!1swN1_dQxTXd2HedShasmQpA!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1468624-K,1079041-GEN-AT,1079041,0,GUAYAS,0,GUAYAQUIL,0,NUEVE DE OCTUBRE,MINISTERIO DEL INTERIOR - UPC,SEG,GARCIA GOYENA  1619 AV.EJERCITO-J.MASCOT 1  UPC,1079041,622418.7434,9755725.536,44,GYE-SEG-44-10790,https://www.google.com/maps/@-2.2094622-79.89922073a52.4y121.56h88.75t/data=!3m6!1e1!3m4!1sqW8iqW862Uw-Yh9GAvAr5w!2e0!7i13312!8i6656
130,CNEL-LosRios,RIO,37591,201012113,201012113,12,LOS RIOS,1,BABAHOYO,1,CLEMENTE BAQUERIZO,SUB CENTRO SALUD 4 DE MAY,SAL,CALLE CUARTA   0 y VIA FLORES,201012113,665837.603,9800027.88,44,RIO-SAL-44-20101,https://www.google.com/maps/@-1.8086382-79.50921813a43y238.13h77.4t/data=!3m6!1e1!3m4!1sUuOM7-wnm8qDIJZdzdtCfw!2e0!7i13312!8i6656
189,CNEL-Sta. Elena,ELE,,311920461-ITR-AM,311920461,0,SANTA ELENA,0,SANTA ELENA,0,,DIRECCION DISTRITAL 24D01 SANTA ELENA EDUCACION,EDF,AV. FRANCISCO PIZARR   FRENTE ESC. 24/JULIO 1  STA. ELENA VIA BALLE,311920461,515629.931,9754308.993,44,ELE-EDF-44-31192,https://www.google.com/maps/@-2.2229852-80.85953940a41.1y58.9h81.03t/data=!3m4!1e1!3m2!1sc_KIrY7QuPzUl00EGPwP-w!2e0?source=apiv3
191,CNEL-Sto. Domingo,DOM,28211,1001233836,1001233836,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,SANTO DOMINGO DE LOS COLORADOS,DIRECCION DISTRITAL 23D02 PARROQUIA,DESC,CHONE   0 y AGUA CLARA,1001233836,684089.06,9973006.96,44,DOM-DESC-44-10012,
54,CNEL-El Oro,ORO,2332901,89545266,89545266,7,EL ORO,1,MACHALA,1,LA PROVIDENCIA,ESC.JARAMILLO MONTOYA,EDU,LUZ SANCHEZ DE VERDAGUER   0 y 10 DE AGOSTO,89545266,617118.995,9639807.199,45,ORO-EDU-45-89545,https://www.google.com/maps/@-3.2583681-79.9458863a89.9y26.77h95.03t/data=!3m6!1e1!3m4!1sVEsUBeLRsPcH8smS8lXeEg!2e0!7i13312!8i6656
72,CNEL-Esmeraldas,ESM,0,1001365215-SAX-AB,1001365215,8,ESMERALDAS,1,ESMERALDAS,2,5 DE AGOSTO,DIRECCION DISTRITAL 08D01 ESMERALDAS-EDUCACION,EDU,EL ORO  SL18 URUGUAY 1 M48 LAS AMERICAS,1001365215,649889.4244,10105460.78,45,ESM-EDU-45-10013,https://www.google.com/maps/@0.9657006-79.65346423a69.6y265.67h97.24t/data=!3m6!1e1!3m4!1s5fp8vT6v_V4v75ZTazjF9w!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1465374-0,1318523-ITR-AT,1318523,0,GUAYAS,0,GUAYAQUIL,0,TARQUI,MINISTERIO DEL INTERIOR - UPC,SEG,CLLJ.3RA.CALLE  UPC 5TA.-6TA.AVS. 1  PROSPERINA,1318523,618164.2168,9763328.885,45,GYE-SEG-45-13185,https://www.google.com/maps/@-2.1410367-79.93749943a52.4y91.72h91.89t/data=!3m6!1e1!3m4!1sx-g4TqQxpymly1ZUzV9Ecg!2e0!7i13312!8i6656
130,CNEL-LosRios,RIO,1081835,71095101,71095101,12,LOS RIOS,1,BABAHOYO,1,CLEMENTE BAQUERIZO,HOSPITAL GENERAL   BABAHOYO,HOS,GENERAL BARONA 27 DE MAYO   0 y *-Sin Calle Secund,71095101,663408.9571,9801270.469,45,RIO-HOS-45-71095,https://www.google.com/maps/@-1.7973721-79.53079293a71.7y229.65h101.96t/data=!3m6!1e1!3m4!1sUdPPasqBKEctsAlKjo0CLA!2e0!7i13312!8i6656
189,CNEL-Sta. Elena,ELE,,311921188-ITR-OO,311921188,0,SANTA ELENA,0,SANTA ELENA,0,,DIRECCION DISTRITAL 24D01 SANTA ELENA EDUCACION,EDU,COL TECNICO SANTA  ELENA KM 2 1/2 VIA ANCON 1  ,311921188,515973.3011,9751918.019,45,ELE-EDU-45-31192,https://www.google.com/maps/@-2.2449084-80.85715030a41.1y72.04h94.95t/data=!3m4!1e1!3m2!1sxwoDtfBV53_0HV1dMceW3w!2e0?source=apiv3
191,CNEL-Sto. Domingo,DOM,15902,50316365,50316365,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,SANTO DOMINGO DE LOS COLORADOS,DIRECCION DISTRITAL 23D02 PARROQUIA,DESC,VIA CHONE   0 y DEL KM 21 AL KM 29,50316365,677274.51,9970660.27,45,DOM-DESC-45-50316,
54,CNEL-El Oro,ORO,1635600,311922636,311922636,7,EL ORO,1,MACHALA,2,MACHALA,GAD MUNICIPAL DE MACHALA,EDF,AV.25 DE JUNIO   0 y 9 DE MAYO,311922636,615667.3781,9639781.671,46,ORO-EDF-46-31192,
72,CNEL-Esmeraldas,ESM,0,35925166-GEN-OO,35925166,8,ESMERALDAS,1,ESMERALDAS,5,SIMONPLATA TORRES,DIRECCION DISTRITAL 08D01 ESMERALDAS-EDUCACION,EDU,CALLE E  SL1 CALLE CUARTA 1 M70 RUTA MASIVA 369,35925166,646436.0223,10100923.94,46,ESM-EDU-46-35925,https://www.google.com/maps/@0.9008914-79.70632883a49.8y125.29h81.99t/data=!3m6!1e1!3m4!1suAI9-zS8UzbGP1MwgczOWQ!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1469300-9,1318111-ITR-AT,1318111,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,MINISTERIO DEL INTERIOR,SEG,MZ# 156 FTE.SOL# 03  UPC-7 . 1  FLORESTA II,1318111,623948,9751443,46,GYE-SEG-46-13181,https://www.google.com/maps/@-2.2483648-79.88503030a63.6y278.51h95.83t/data=!3m4!1e1!3m2!1sz-G6Y82GTivZoIJcAGJtHw!2e0?source=apiv3
130,CNEL-LosRios,RIO,67589,52073360,52073360,12,LOS RIOS,1,BABAHOYO,2,DOCTOR CAMILO PONCE,DIRC  DIST DE EDUC  12D01 BABA BHYO,EDU,ROLDOS Y VALETA Y BY PASS   0 y CALLE G,52073360,662700.1453,9800028.01,46,RIO-EDU-46-52073,https://www.google.com/maps/@-1.8087261-79.53693613a45.3y301.32h86.61t/data=!3m6!1e1!3m4!1sWYoz37CZRsw_lzE0uoT7Zw!2e0!7i13312!8i6656
189,CNEL-Sta. Elena,ELE,,4S206430-GEN-OO,4S206430,0,SANTA ELENA,0,SANTA ELENA,0,,DIRECCION DISTRITAL 24D01 SANTA ELENA EDUCACION,EDU,COLEGIO NACIONAL   GUILLERMO ORDONEZ G 1  ,4S206430,515326.7954,9754548.609,46,ELE-EDU-46-4S206,
191,CNEL-Sto. Domingo,DOM,59625,11378970,11378970,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,BOMBOLA,DIRECCION DISTRITAL 23D02 PARROQUIA,DESC,  AV ABRAHAM CALAZACON   0 y GASPAR SANGURIMA,11378970,702189,9972616,46,DOM-DESC-46-11378,https://www.google.com/maps/@-0.2477516-79.18376670a43.8y85.7h83.92t/data=!3m4!1e1!3m2!1sUFRD-QgJJzCU4rqkBTHVBA!2e0?source=apiv3
54,CNEL-El Oro,ORO,612600,2568266,2568266,7,EL ORO,1,MACHALA,50,MACHALA,HOSPITAL GENERAL TEOFILO DAVILA,HOS,BOYACA   0 y TARQUI,2568266,616165.506,9639695.111,47,ORO-HOS-47-25682,
72,CNEL-Esmeraldas,ESM,0,52187343-ITR-AT,52187343,8,ESMERALDAS,1,ESMERALDAS,2,5 DE AGOSTO,COMANDO PROVINCIAL DE POLICIA ESMERALDAS N 14,SEG,PTO PESQUERO X FLOPE  SL3 JAIME ROLDOS 1 M42A RUTA MASIVA 110,52187343,649943.3134,10109176.26,47,ESM-SEG-47-52187,No hay imagen
26,CNEL-Guayaquil,GYE,1323719-0,1270646-ITR-AT,1270646,0,GUAYAS,0,GUAYAQUIL,0,AYACUCHO,MINISTERIO DEL INTERIOR - UPC,SEG,LETAMENDI  1301 P.MONTUFAR-P.MONCAYO 1  .,1270646,623111.5663,9756167.231,47,GYE-SEG-47-12706,https://www.google.com/maps/@-2.205447-79.89286823a52.4y191.69h91.85t/data=!3m6!1e1!3m4!1sPfF4HBZKP45owNWpYyiw2A!2e0!7i13312!8i6656
130,CNEL-LosRios,RIO,29766,11563116,11563116,12,LOS RIOS,1,BABAHOYO,54,PIMOCHA,DIRECCION DISTRITAL 12D01  BABAHOYO,DESC,PANAMERICANA A BABAHOYO CARRETERA y *-Sin Calle Se,11563116,662830.5488,9804514.022,47,RIO-DESC-47-11563,
189,CNEL-Sta. Elena,ELE,,500912-ESI-AB,500912,0,SANTA ELENA,0,SANTA ELENA,0,,DIRECCION DISTRITAL 24D01 SANTA ELENA EDUCACION,EDU,ESC. TEODORO WOLF  CO PIZAR 24 DE MAYO 1 NCIS ESC. TEODORO WOLF,500912,515443.4051,9754305.713,47,ELE-EDU-47-50091,
191,CNEL-Sto. Domingo,DOM,244614,2110736802A,2110736802A,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,PUERTO LIMON,DIRECCION DISTRITAL 23D02 PARROQUIA,DESC,VIA PUERTO LIMON   0 y VIA SAN VICENTE DEL NILA,2110736802A,677813,9951510,47,DOM-DESC-47-21107,
54,CNEL-El Oro,ORO,611500,80700986,80700986,7,EL ORO,1,MACHALA,50,MACHALA,HOSPITAL GENERAL TEOFILO DAVILA,HOS,BOYACA   0 y TARQUI,80700986,616196.9781,9639643.899,48,ORO-HOS-48-80700,
72,CNEL-Esmeraldas,ESM,0,126449-HUA-AB,126449,8,ESMERALDAS,1,ESMERALDAS,53,CRNEL. CARLOS C. TORRES (CAB. EN HUELE),DIRECCION DISTRITAL 08D01 - ESMERALDAS - SALUD,SAL,ANGEL NEIRA  SL3 ROSO CAICEDO 1 M198 CARLOS CONCHA,126449,645847.379,10078568.12,48,ESM-SAL-48-12644,https://www.google.com/maps/@0.9290146-79.65924073a41.1y345.06h92.86t/data=!3m6!1e1!3m4!1sjFw2SuQgM8ajNq6TrQ7AZA!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1456598-1,1119934-GEN-AT,1119934,0,GUAYAS,0,GUAYAQUIL,0,TARQUI,MINISTERIO DEL INTERIOR - UPC,SEG,MZ# 102 SOL# 01   COOP.29 DE JUNIO 1  .,1119934,624437.2331,9759499.943,48,GYE-SEG-48-11199,https://www.google.com/maps/@-2.1753135-79.88116623a52.4y100.37h96.11t/data=!3m6!1e1!3m4!1sbKT6CGQGRFcc9KY96OdeVg!2e0!7i13312!8i6656
130,CNEL-LosRios,RIO,37601,28507665,28507665,12,LOS RIOS,1,BABAHOYO,1,CLEMENTE BAQUERIZO,COLEGIO CLEMENTE BAQUERIZO,EDU,*-Sin Calle Principal*-   0 y *-Sin Calle Secundar,28507665,666032.8231,9799386.798,48,RIO-EDU-48-28507,No hay imagen
189,CNEL-Sta. Elena,ELE,,311920241-ITR-AM,311920241,0,SANTA ELENA,0,SANTA ELENA,0,,DIRECCION DISTRITAL 24D01 SANTA ELENA EDUCACION,EDU,ESC. OTTO AROSEMENA   GOMEZ 1  ,311920241,516081.94,9753337.892,48,ELE-EDU-48-31192,
191,CNEL-Sto. Domingo,DOM,202935,50316293,50316293,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,SAN JACINTO DEL B,DIRECCION DISTRITAL 23D02 PARROQUIA,DESC,JUAN MONTALVO   0 y CALLE B,50316293,678877.93,9983836.18,48,DOM-DESC-48-50316,
54,CNEL-El Oro,ORO,271700,4751070,4751070,7,EL ORO,1,MACHALA,2,MACHALA,INSTITUTO ECUATORIANO DE SEGURIDAD,EDF,JUAN MONTALVO V-1702-  0 y AV.OLMEDO,4751070,615857.5491,9639816.777,49,ORO-EDF-49-47510,
72,CNEL-Esmeraldas,ESM,0,7316326-CON-AM,7316326,8,ESMERALDAS,1,ESMERALDAS,63,SAN MATEO,DIRECCION DISTRITAL 08D01 - ESMERALDAS - SALUD,SAL,26 DE JULIO  SL6 MALECON DEL RIO 1 M95 SAN MATEO,7316326,652386.2882,10098560.13,49,ESM-SAL-49-73163,https://www.google.com/maps/@0.9204537-79.68486693a89.8y32.81h91.6t/data=!3m6!1e1!3m4!1sSPL-AlvXP2wUp0qQKbjhIw!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1418181-4,1318599-ITR-RE,1318599,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,MINISTERIO DEL INTERIOR,SEG,MZ 24 SOL 1-2-3   LOT INMACONSA 1  UPC-VIA A DAULE,1318599,617998,9767170,49,GYE-SEG-49-13185,https://www.google.com/maps/@-2.1059298-79.93885263a35.3y189.92h93.37t/data=!3m6!1e1!3m4!1sd2VrQWYbCgV5YVElp-1lHg!2e0!7i13312!8i6656
130,CNEL-LosRios,RIO,28755,52073329,52073329,12,LOS RIOS,1,BABAHOYO,1,CLEMENTE BAQUERIZO,U T B DECANATO CC AA,EDU,VIA BABAHOYO MONTALVO   0 y CALLEJON 4,52073329,668598.3478,9800499.432,49,RIO-EDU-49-52073,https://www.google.com/maps/@-1.8092619-79.4854252856a35y17.25h44.68t/data=!3m1!1e3
189,CNEL-Sta. Elena,ELE,,500353-ESI-AB,500353,0,SANTA ELENA,0,SANTA ELENA,0,,DIRECCION DISTRITAL 24D01 SANTA ELENA EDUCACION,EDU,ESCUELA FISCAL   24 DE JULIO 1  ,500353,515596.6633,9754227.664,49,ELE-EDU-49-50035,
191,CNEL-Sto. Domingo,DOM,261285,50155862,50155862,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,BOMBOLA,DIRECCION DISTRITAL 23D02 PARROQUIA,DESC,  AV ESMERALDAS   0 y EMILIO LORENZO STHELE,50155862,703837.65,9973687.62,49,DOM-DESC-49-50155,
54,CNEL-El Oro,ORO,1443051,13356593,13356593,7,EL ORO,1,MACHALA,50,MACHALA,RED MUNICIPAL DE SALUD EP,SAL,18AVA OESTE   0 y 13AVA SUR A,13356593,613751.2915,9639453.804,50,ORO-SAL-50-13356,https://www.google.com/maps/@-3.2614646-79.97613763a50.7y321.34h91.8t/data=!3m6!1e1!3m4!1sCUY7pH4LjeA-6WjP31HxNg!2e0!7i13312!8i6656
72,CNEL-Esmeraldas,ESM,0,50414116-STA-AB,50414116,8,ESMERALDAS,1,ESMERALDAS,2,5 DE AGOSTO,DIRECCION DISTRITAL 08D01 ESMERALDAS-EDUCACION,EDU,AV 4TA COLON  SL25 MONTUFAR 1 M48 LAS AMERICAS,50414116,649983.6033,10105592.61,50,ESM-EDU-50-50414,https://www.google.com/maps/@0.9258015-79.67705113a38.3y276.37h97.38t/data=!3m6!1e1!3m4!1squUOr1f4vv6d8nFIshdwBA!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1416418-9,1317364-ITR-AT,1317364,0,GUAYAS,0,GUAYAQUIL,0,AYACUCHO,MINISTERIO DEL INTERIOR - UPC,SEG,BRASIL  2622 L.GARCIA-BABAHOYO 1  .,1317364,622180.2434,9756842.82,50,GYE-SEG-50-13173,https://www.google.com/maps/@-2.1995499-79.90131973a52.4y25.23h90.17t/data=!3m6!1e1!3m4!1s5wv98BppKobPQ6HCr9kCJA!2e0!7i13312!8i6656
130,CNEL-LosRios,RIO,28994,52095071,52095071,12,LOS RIOS,1,BABAHOYO,2,DOCTOR CAMILO PONCE,ESC DE POLICIA LAS PEÑAS,EDU,VIA BABAHOYO JUJAN   0 y DIEZ DE AGOSTO,52095071,660931,9798832,50,RIO-EDU-50-52095,https://www.google.com/maps/@-1.8197229-79.5484225508a35y258.36h44.8t/data=!3m1!1e3
189,CNEL-Sta. Elena,ELE,,311920438-ITR-AM,311920438,0,SANTA ELENA,0,SANTA ELENA,0,,DIRECCION DISTRITAL 24D01 SANTA ELENA EDUCACION,EDU,ESC. 18 DE AGOSTO   ESQ 1  ,311920438,515406.3921,9753421.439,50,ELE-EDU-50-31192,
